transaction_id,account_id,customer_id,merchant_id,amount,transaction_type,timestamp,merchant_category,location
64952,4793,4504,182,1008.35,debit,2025-08-23 11:55:25.043789,health,Lake Sharon
64953,6139,2027,83,935.93,debit,2025-07-13 04:55:38.043789,retail,Edwardport
64954,2606,4123,28,1768.42,debit,2025-09-24 19:10:16.043789,restaurant,North Rebecca
64955,1659,4256,110,1533.1,debit,2025-08-15 22:09:54.043789,subscription,West Nicole
64956,3927,4559,135,981.01,debit,2025-11-19 02:13:31.043789,grocery,New Dorothy
64957,3118,1510,155,1546.94,credit,2026-01-23 16:36:39.043789,subscription,New Saraborough
64958,2412,4653,3,994.27,debit,2026-01-11 19:37:17.043789,subscription,Jessicafurt
64959,641,2902,170,759.9,credit,2025-08-23 16:13:00.043789,retail,Yorkbury
64960,6883,2160,16,1594.88,credit,2026-03-05 23:02:57.043789,retail,Port Jefferyville
64961,562,1091,153,2122.1,credit,2025-11-21 04:26:00.043789,travel,Lake Marytown
64962,3822,333,184,1934.4,credit,2026-01-25 09:19:04.043789,utilities,Sarahmouth
64963,1996,1445,193,1296.84,debit,2026-03-03 19:49:36.043789,entertainment,Lawrencebury
64964,1276,800,175,2897.89,debit,2025-08-22 03:57:38.043789,travel,Port Suzanne
64965,6991,2673,47,362.13,credit,2025-11-28 17:12:16.043789,retail,West Ronaldburgh
64966,2635,1512,155,814.47,debit,2026-05-15 16:35:47.043789,subscription,Port Brendaburgh
64967,92,4744,5,1274.44,debit,2026-05-06 01:06:18.043789,restaurant,Anthonyview
64968,3669,4439,24,740.19,debit,2025-08-18 10:19:02.043789,utilities,New Daniel
64969,5657,4497,179,1735.55,credit,2025-07-28 02:56:35.043789,retail,New Phillip
64970,1146,320,122,1042.21,debit,2025-07-05 16:30:16.043789,health,North Meagan
64971,1626,4597,73,1418.71,credit,2026-03-05 19:10:24.043789,restaurant,Port Patrick
64972,5915,4977,199,521.4,debit,2025-07-19 14:16:41.043789,health,West Robertchester
64973,6419,2119,71,856.58,credit,2025-11-29 04:04:22.043789,health,Fordfort
64974,5762,2136,96,104.93,credit,2025-12-27 03:17:50.043789,restaurant,Lake Cameronton
64975,4768,1222,86,331.92,debit,2025-12-06 23:32:07.043789,entertainment,Lake Jennifer
64976,1595,3425,102,1862.77,credit,2026-05-07 21:34:15.043789,utilities,Terryburgh
64977,3580,1522,94,1863.37,credit,2026-05-05 05:57:02.043789,health,East Gregory
64978,476,4311,181,1697.45,credit,2025-10-15 07:32:40.043789,subscription,East Anna
64979,657,3867,43,2804.81,debit,2025-10-27 17:03:24.043789,travel,Stuartport
64980,4864,3432,85,756.57,credit,2025-09-25 00:15:25.043789,subscription,Mclaughlinshire
64981,6589,3089,176,4421.25,credit,2026-01-16 11:53:29.043789,travel,New Cherylbury
64982,4489,4251,135,1973.9,debit,2026-06-12 10:11:49.043789,grocery,Caroltown
64983,3602,587,145,116.29,credit,2025-09-18 23:40:25.043789,grocery,New Amanda
64984,4034,4751,191,1983.73,debit,2025-08-08 20:12:18.043789,restaurant,Sethstad
64985,6067,1963,110,1328.81,credit,2025-07-06 16:53:36.043789,subscription,East Stephanieburgh
64986,4155,4471,14,3863.17,credit,2025-10-20 12:46:13.043789,travel,West Heather
64987,2813,1327,38,1442.2,credit,2025-07-15 00:04:34.043789,health,West Kyleside
64988,2617,3059,183,1767.51,debit,2025-11-30 00:16:15.043789,health,East Edwardfurt
64989,5111,1161,111,684.18,credit,2025-10-17 09:13:57.043789,retail,South Michael
64990,4435,1768,57,1593.48,credit,2026-04-09 13:00:43.043789,health,Richardhaven
64991,5680,2807,76,1423.18,credit,2026-03-07 12:35:15.043789,utilities,New Ericchester
64992,2268,1723,26,1419.61,credit,2025-09-15 20:32:00.043789,retail,Port Gavin
64993,4684,4741,60,692.02,debit,2025-07-15 22:56:33.043789,restaurant,East Max
64994,2358,3196,127,860.39,credit,2025-10-23 02:26:02.043789,retail,Smithberg
64995,1737,2553,84,3340.44,credit,2026-05-16 17:28:06.043789,travel,West Veronicamouth
64996,3169,4877,132,941.93,credit,2026-02-09 00:55:50.043789,subscription,Matthewfurt
64997,1698,21,111,301.26,credit,2025-09-05 01:13:01.043789,retail,Mandyfort
64998,3309,1830,20,805.89,debit,2026-01-04 02:01:34.043789,utilities,Jenniferberg
64999,5921,4019,11,1515.43,credit,2026-02-11 17:31:55.043789,travel,West Karen
65000,442,983,5,1252.29,credit,2025-07-24 00:09:31.043789,restaurant,South Bethmouth
65001,4241,2337,92,309.82,debit,2025-12-18 20:12:02.043789,entertainment,Moorechester
65002,4140,1358,42,193.67,debit,2025-10-18 18:05:48.043789,retail,North Evelyn
65003,1213,3117,51,801.6,debit,2025-07-18 02:21:21.043789,entertainment,Martinville
65004,3866,1218,1,1616.05,credit,2025-09-02 13:53:58.043789,subscription,Robertschester
65005,3036,2760,94,498.26,credit,2025-12-27 07:53:15.043789,health,Dianastad
65006,4815,4926,111,1506.98,debit,2025-08-12 21:51:01.043789,retail,Ryanland
65007,2121,3276,69,388.8,credit,2026-01-01 19:53:11.043789,health,Lake Adamborough
65008,1767,269,22,1644.7,credit,2025-08-03 13:10:58.043789,utilities,Welchfort
65009,1957,4668,150,392.57,credit,2026-01-21 00:33:42.043789,entertainment,Thomasmouth
65010,5913,710,59,2261.04,debit,2026-03-11 18:18:18.043789,travel,Carolinebury
65011,1979,1471,176,704.0,credit,2025-06-17 07:04:57.043789,travel,West Kyle
65012,3784,2877,179,1908.89,debit,2026-03-11 16:40:08.043789,retail,Novakchester
65013,4924,1734,87,1696.63,debit,2025-11-19 22:16:42.043789,retail,Lynchland
65014,4884,3098,167,1577.34,debit,2026-02-26 10:54:55.043789,restaurant,North Daniel
65015,792,339,150,944.1,debit,2026-02-06 01:10:30.043789,entertainment,Garciastad
65016,1144,4853,21,1641.94,debit,2025-07-10 03:15:52.043789,restaurant,New Terrence
65017,2648,1310,147,70.13,credit,2026-02-08 11:23:59.043789,grocery,East Jacquelineside
65018,1597,2665,85,562.02,debit,2026-03-09 06:35:47.043789,subscription,Lake Joseph
65019,3022,1817,50,250.78,debit,2025-08-12 20:43:30.043789,retail,South Johnhaven
65020,2423,1891,55,502.95,credit,2025-09-08 05:03:56.043789,grocery,East Kristina
65021,704,2689,200,3627.39,debit,2026-01-12 16:35:39.043789,entertainment,Andersonmouth
65022,151,1581,110,697.39,credit,2026-03-21 15:35:05.043789,subscription,South Jeffreytown
65023,1280,950,109,1972.51,credit,2025-08-10 14:33:05.043789,health,South Brett
65024,483,1982,89,1815.7,credit,2025-07-29 09:46:29.043789,travel,Melissaside
65025,2529,2648,90,875.07,debit,2026-04-27 13:44:42.043789,health,Smithton
65026,4646,662,71,796.45,debit,2025-08-01 13:40:21.043789,health,Garrettstad
65027,6853,2320,163,290.76,credit,2025-07-03 18:55:00.043789,entertainment,Lake Phillip
65028,1774,1196,194,4942.26,debit,2026-03-27 07:59:47.043789,travel,Carpentertown
65029,2381,3166,126,1666.76,credit,2025-11-20 00:59:57.043789,subscription,East Kevin
65030,6004,3042,114,1644.06,debit,2025-07-10 13:49:07.043789,retail,East Robertmouth
65031,5706,3461,182,1386.01,credit,2025-09-19 07:21:54.043789,health,Petersonfort
65032,463,2828,130,1088.31,debit,2025-08-18 01:13:12.043789,entertainment,Roseburgh
65033,5535,2913,100,565.92,debit,2026-05-03 22:32:12.043789,utilities,Harmonview
65034,81,3877,94,634.3,debit,2026-03-10 04:23:47.043789,health,Jordanville
65035,985,727,102,1858.41,credit,2025-09-29 06:18:47.043789,utilities,Davilaside
65036,686,4813,131,782.88,debit,2025-09-09 19:38:55.043789,retail,Lake Thomastown
65037,3676,1117,77,1134.94,debit,2025-06-25 12:25:52.043789,retail,Vegaton
65038,5313,1865,101,1916.18,debit,2025-06-23 02:45:39.043789,health,North Jessicamouth
65039,5130,2332,45,1662.37,credit,2025-08-14 23:41:09.043789,entertainment,East Elizabeth
65040,3844,2522,60,324.57,debit,2025-10-06 03:07:49.043789,restaurant,New Dillon
65041,2564,1985,125,1125.47,debit,2025-08-26 06:22:13.043789,grocery,Shahton
65042,1762,245,136,836.75,debit,2025-10-17 09:11:56.043789,utilities,West Angelastad
65043,5507,2081,113,779.24,credit,2026-03-28 08:51:36.043789,grocery,Spencerburgh
65044,2933,3467,87,800.98,credit,2025-10-21 12:53:49.043789,retail,New Reginaldton
65045,2655,4192,136,403.18,credit,2025-10-13 10:42:19.043789,utilities,Lake Manuel
65046,3575,220,82,946.15,debit,2026-01-26 06:06:58.043789,grocery,South Kevinville
65047,4981,14,61,869.19,credit,2025-07-18 01:45:29.043789,restaurant,East Michellechester
65048,1816,3172,200,1904.87,debit,2025-10-18 13:55:35.043789,entertainment,Sandraberg
65049,5111,1161,52,416.58,debit,2026-06-06 09:35:26.043789,restaurant,Glendachester
65050,744,2209,195,803.13,credit,2025-10-13 14:16:21.043789,subscription,Rasmussenchester
65051,4521,525,166,3358.27,debit,2026-04-22 13:56:50.043789,travel,Huntbury
65052,972,2147,3,43.83,credit,2026-03-10 10:48:52.043789,subscription,Lake Johnborough
65053,1727,1417,188,592.85,debit,2025-06-15 18:38:04.043789,grocery,Tammyview
65054,6908,4241,61,1897.49,debit,2025-10-10 23:39:26.043789,restaurant,New Sean
65055,1561,86,65,1951.18,credit,2025-10-13 15:13:25.043789,retail,Kristinhaven
65056,3874,4308,162,1527.27,debit,2026-04-07 01:04:56.043789,subscription,Lake Jeanettebury
65057,4359,1176,35,751.46,credit,2025-12-03 18:42:59.043789,utilities,Lake Lisa
65058,5538,1689,53,1972.95,debit,2025-08-11 01:04:06.043789,restaurant,Port Calvin
65059,3542,4386,62,2801.0,debit,2026-02-16 00:38:39.043789,travel,Williamstad
65060,6233,2656,117,726.06,credit,2025-07-12 02:23:20.043789,utilities,Pamelabury
65061,5341,2358,21,449.45,debit,2026-05-11 11:19:56.043789,restaurant,South Lisa
65062,3449,4453,21,1973.57,debit,2025-10-14 05:00:57.043789,restaurant,Scottside
65063,6931,2505,70,1850.25,debit,2026-02-04 12:17:24.043789,utilities,Lake Charles
65064,6730,2346,64,339.06,credit,2026-02-24 02:02:49.043789,restaurant,Port Jasonshire
65065,1332,4822,93,907.64,credit,2025-12-20 15:45:57.043789,health,Micheleton
65066,6582,2448,93,1573.75,debit,2025-08-07 04:28:14.043789,health,Ryanshire
65067,279,4090,24,159.22,credit,2025-08-12 04:05:49.043789,utilities,Barnesbury
65068,1879,1549,63,127.14,credit,2026-03-24 23:29:01.043789,health,Bradleyton
65069,6669,2558,164,560.2,debit,2026-04-03 11:48:17.043789,grocery,South Patricia
65070,6450,2031,66,353.93,credit,2026-02-15 00:11:25.043789,health,Santanamouth
65071,5578,3689,36,1837.09,credit,2025-06-18 15:36:50.043789,retail,Davidmouth
65072,5160,1809,112,2008.49,credit,2025-11-13 04:49:51.043789,entertainment,West Anna
65073,1987,3437,4,2612.33,debit,2026-02-08 05:52:33.043789,entertainment,Nicolebury
65074,717,2352,13,1613.86,credit,2026-01-28 06:54:58.043789,utilities,Robertview
65075,599,4539,17,825.42,debit,2025-11-18 08:06:23.043789,grocery,North Anita
65076,1418,2653,178,351.32,debit,2026-06-07 19:53:09.043789,restaurant,Sarahberg
65077,582,614,165,1196.51,credit,2026-02-18 16:19:51.043789,utilities,East Michaelstad
65078,181,3318,47,1612.1,debit,2025-10-16 05:11:01.043789,retail,Nicholsontown
65079,3244,118,134,476.54,credit,2025-12-01 23:41:21.043789,utilities,Tonymouth
65080,1522,3545,64,925.72,credit,2026-06-11 18:10:41.043789,restaurant,Port Deborahport
65081,42,1433,176,4547.98,credit,2025-09-25 04:18:24.043789,travel,East Brittany
65082,4263,2171,91,1237.98,debit,2026-05-24 17:14:58.043789,health,North Jeanette
65083,4504,348,81,790.62,debit,2026-01-03 00:49:16.043789,utilities,Lindastad
65084,2073,556,163,205.36,credit,2026-05-10 13:24:11.043789,entertainment,New Michaelland
65085,569,1626,22,1591.42,credit,2026-01-22 03:24:22.043789,utilities,Dianemouth
65086,538,108,155,456.17,debit,2025-12-26 13:13:52.043789,subscription,South Jessicashire
65087,5855,3645,181,106.9,debit,2025-09-15 02:19:07.043789,subscription,Thomaston
65088,6934,357,182,438.9,debit,2025-11-06 06:15:33.043789,health,Michaelbury
65089,6519,741,24,1002.82,credit,2026-01-21 21:21:09.043789,utilities,Webbfort
65090,2570,3984,156,398.92,credit,2026-02-19 11:13:32.043789,subscription,Lawrencemouth
65091,188,460,121,566.79,credit,2026-01-04 05:21:55.043789,subscription,Nicolemouth
65092,1579,3875,120,1118.77,credit,2025-07-06 17:34:09.043789,grocery,Port Jodi
65093,4622,2109,24,1120.2,debit,2026-02-21 02:22:37.043789,utilities,Clayville
65094,4062,1432,93,861.0,credit,2025-10-23 12:07:46.043789,health,North Susanfort
65095,1537,1334,43,91.1,debit,2025-10-06 07:35:59.043789,travel,Ballardhaven
65096,5447,3452,142,1627.53,credit,2025-10-07 13:55:49.043789,travel,Ashleyhaven
65097,6515,1451,99,1754.68,debit,2026-01-10 07:24:23.043789,grocery,Lake Kennethfurt
65098,3704,3458,121,1177.6,credit,2026-02-14 02:11:19.043789,subscription,Cooperport
65099,5220,1551,69,1248.13,debit,2025-07-09 03:54:54.043789,health,New Shawn
65100,3917,2816,25,1266.49,credit,2026-04-18 16:54:52.043789,retail,West Barry
65101,582,614,12,1405.74,debit,2026-06-08 03:19:13.043789,retail,New Tinafort
65102,2316,4002,126,204.88,debit,2025-10-25 04:25:02.043789,subscription,Stevenport
65103,5106,820,63,90.83,debit,2025-06-20 06:18:20.043789,health,Port Barbaramouth
65104,1345,704,189,944.25,credit,2025-11-10 10:12:12.043789,retail,West Amystad
65105,3526,1842,103,1131.67,debit,2026-05-08 15:54:04.043789,travel,Oconnellton
65106,171,1520,113,1245.94,debit,2026-05-15 10:48:09.043789,grocery,East Rebeccaton
65107,1769,3771,93,1190.65,credit,2025-09-07 23:10:04.043789,health,Rhondaport
65108,3995,2723,108,1832.97,debit,2026-05-22 16:44:18.043789,retail,Drakebury
65109,550,1003,180,1975.91,credit,2025-10-02 17:21:13.043789,retail,South Laura
65110,6264,3954,95,3540.33,debit,2026-01-10 07:05:30.043789,entertainment,Laurahaven
65111,3288,3580,110,503.87,credit,2025-10-05 21:22:58.043789,subscription,Lake Jessicaview
65112,1107,3261,194,3105.51,debit,2025-09-15 07:52:16.043789,travel,North Sarah
65113,5563,4781,189,1597.42,debit,2025-10-21 20:09:26.043789,retail,Parkmouth
65114,3892,877,28,1362.57,credit,2026-04-25 15:21:46.043789,restaurant,Williamsberg
65115,459,3569,37,448.81,debit,2025-09-24 00:15:49.043789,health,Mcguirestad
65116,3328,2879,78,2105.73,debit,2025-09-11 20:44:42.043789,entertainment,Arthurmouth
65117,5259,3727,132,703.45,debit,2025-08-26 15:32:20.043789,subscription,Port Brittanyton
65118,4538,272,56,1129.58,credit,2025-12-09 11:48:14.043789,health,New Leslie
65119,4348,2884,92,3517.76,debit,2025-08-22 11:16:32.043789,entertainment,South Craig
65120,520,3565,155,375.09,debit,2026-05-01 16:31:19.043789,subscription,Aaronville
65121,1658,2803,87,256.52,debit,2025-10-23 20:05:38.043789,retail,Andrewside
65122,3234,2106,28,1021.74,debit,2026-02-16 15:25:33.043789,restaurant,Lake Stephaniemouth
65123,6649,3033,89,2007.82,debit,2025-12-14 12:45:29.043789,travel,Port Stephenborough
65124,1320,871,188,1502.06,credit,2025-12-02 20:59:59.043789,grocery,Guerreroshire
65125,2657,2755,96,56.29,credit,2026-05-01 10:31:07.043789,restaurant,Youngstad
65126,6732,3255,120,1596.89,debit,2026-04-10 02:52:21.043789,grocery,Phamborough
65127,1981,2731,35,1347.45,debit,2026-02-12 10:00:26.043789,utilities,South Amyland
65128,3495,586,181,1029.06,credit,2026-02-10 20:54:07.043789,subscription,Jimland
65129,2730,851,113,805.6,credit,2025-08-05 03:50:23.043789,grocery,Simonburgh
65130,817,900,109,427.85,credit,2025-11-29 19:28:34.043789,health,Susanville
65131,1083,3009,74,1220.29,credit,2025-11-05 01:13:19.043789,retail,Nicholsshire
65132,3426,4336,119,275.08,debit,2025-10-24 05:30:12.043789,grocery,North Sarahbury
65133,1641,3573,123,615.46,debit,2025-10-23 06:20:47.043789,entertainment,New Michele
65134,2509,3540,17,80.32,debit,2026-04-16 02:14:23.043789,grocery,Alexandriamouth
65135,5016,4686,183,400.12,debit,2026-02-17 16:01:25.043789,health,North Carolynbury
65136,3702,1951,161,187.0,credit,2026-01-17 23:06:58.043789,travel,North James
65137,6600,952,72,234.47,credit,2026-04-12 07:37:13.043789,subscription,Andreberg
65138,6377,1753,144,1598.35,credit,2025-07-19 14:43:06.043789,entertainment,Kimberlymouth
65139,992,3542,122,461.43,credit,2025-08-23 15:59:35.043789,health,Carlashire
65140,4812,2306,23,1686.16,debit,2025-09-24 04:26:24.043789,grocery,Cynthiafort
65141,5512,1409,178,360.52,credit,2025-11-02 11:47:55.043789,restaurant,Tomton
65142,3548,490,182,1630.63,credit,2026-02-24 00:37:57.043789,health,East Justintown
65143,1727,1417,87,95.22,credit,2025-11-09 06:19:20.043789,retail,Andrewton
65144,222,2812,26,1828.13,credit,2026-01-14 08:38:10.043789,retail,North Jimmy
65145,5837,1653,178,1870.13,debit,2025-06-15 06:46:08.043789,restaurant,New Jessica
65146,5155,4385,27,2442.03,credit,2026-03-05 23:09:32.043789,entertainment,Josephchester
65147,2235,2807,132,785.04,credit,2026-01-27 03:52:15.043789,subscription,New Teresaview
65148,4713,203,193,273.09,debit,2025-07-18 02:19:35.043789,entertainment,Lake Heather
65149,2720,3388,78,581.42,debit,2026-05-13 03:18:32.043789,entertainment,New Joseph
65150,733,2616,36,348.96,credit,2025-09-26 20:12:03.043789,retail,East Yvonne
65151,3900,4682,19,96.59,credit,2025-09-23 15:19:25.043789,utilities,Pearsonfurt
65152,4945,2208,87,1915.54,debit,2025-12-17 08:18:57.043789,retail,Listad
65153,2772,1576,128,1365.0,debit,2025-09-01 15:30:36.043789,grocery,Patriciaville
65154,6634,2000,27,172.05,debit,2025-12-27 22:14:42.043789,entertainment,Port Ryan
65155,4896,4351,71,266.39,debit,2026-02-11 15:29:41.043789,health,Arellanomouth
65156,6818,200,64,708.31,credit,2025-06-17 05:10:49.043789,restaurant,New Joshuaville
65157,820,791,22,355.21,credit,2026-01-31 22:13:28.043789,utilities,Rachelhaven
65158,3682,763,90,1734.9,credit,2025-07-25 08:17:03.043789,health,Pattersonland
65159,4741,1901,83,1166.85,debit,2026-06-05 21:13:41.043789,retail,North Melaniechester
65160,6004,3042,169,846.28,debit,2025-12-13 05:17:13.043789,subscription,Port Brandonview
65161,3560,3454,169,720.22,credit,2025-12-05 16:24:29.043789,subscription,Victoriaville
65162,3889,559,110,1038.51,debit,2026-06-06 15:21:13.043789,subscription,New Sarahton
65163,6599,165,186,1025.28,debit,2026-03-25 20:28:24.043789,restaurant,Christopherville
65164,5679,328,61,1707.92,debit,2026-05-02 07:31:36.043789,restaurant,Caseyside
65165,6014,752,53,151.48,debit,2026-04-26 08:15:40.043789,restaurant,Figueroaview
65166,6787,908,136,320.76,credit,2025-07-28 16:43:44.043789,utilities,Hartmanside
65167,5220,1551,41,500.24,credit,2025-11-09 06:09:45.043789,travel,West Anthonymouth
65168,4701,187,62,2059.77,credit,2026-05-10 11:46:33.043789,travel,Jasonville
65169,3314,4298,130,1622.71,debit,2025-09-01 21:55:49.043789,entertainment,Schmidtview
65170,4232,31,69,922.56,credit,2026-02-03 10:31:26.043789,health,Katherinehaven
65171,1870,2456,170,1895.23,debit,2026-03-19 11:10:48.043789,retail,Weaverborough
65172,484,1502,187,817.61,debit,2025-12-16 03:47:13.043789,retail,South Dawn
65173,1080,207,47,1406.54,credit,2026-06-05 20:04:26.043789,retail,Justinport
65174,1128,977,134,398.39,credit,2026-05-02 08:07:39.043789,utilities,West Cherylburgh
65175,5010,2958,85,1378.2,credit,2026-02-17 06:55:47.043789,subscription,Lopezfurt
65176,621,4716,87,48.25,credit,2025-10-20 20:23:57.043789,retail,Port Susan
65177,645,1771,51,1163.01,debit,2025-08-06 15:39:58.043789,entertainment,Adamsberg
65178,3517,1690,175,609.32,credit,2026-01-11 11:09:47.043789,travel,Lake Greg
65179,4782,3370,39,342.89,debit,2026-04-20 09:02:52.043789,entertainment,East John
65180,5208,1944,29,1067.45,credit,2025-09-28 15:14:17.043789,restaurant,Comptonville
65181,4808,34,88,1968.72,debit,2026-06-10 03:59:10.043789,health,Port Vickieshire
65182,6904,2787,45,625.46,credit,2026-05-08 10:12:11.043789,entertainment,Duncanchester
65183,4536,2948,53,829.25,credit,2026-03-08 14:27:00.043789,restaurant,Debraside
65184,3174,1869,144,3335.55,debit,2026-01-08 23:30:48.043789,entertainment,East Tammy
65185,6999,3879,155,1943.34,credit,2026-01-27 04:20:46.043789,subscription,South Linda
65186,1680,2770,55,732.19,credit,2025-12-08 23:33:32.043789,grocery,Lisafort
65187,5329,1268,165,293.93,debit,2026-05-08 22:17:55.043789,utilities,Jacobchester
65188,5989,211,134,870.44,credit,2025-10-10 21:58:43.043789,utilities,Scottton
65189,111,4739,32,1970.57,credit,2026-03-12 05:22:04.043789,health,East Matthew
65190,1131,1678,73,1721.99,credit,2026-01-31 01:32:49.043789,restaurant,Port Kristina
65191,5426,4444,197,1894.64,credit,2025-06-28 09:05:21.043789,grocery,Wardborough
65192,5562,3187,91,30.59,credit,2025-09-04 17:54:57.043789,health,Wuburgh
65193,2183,3385,139,1036.69,debit,2025-11-14 19:30:10.043789,entertainment,Schneiderville
65194,6532,1671,92,2485.81,credit,2025-07-03 01:17:57.043789,entertainment,North Corey
65195,3805,4387,15,922.17,credit,2025-08-28 13:46:00.043789,grocery,East Pamelaview
65196,2329,920,150,3053.44,debit,2026-03-20 18:40:33.043789,entertainment,Dawnchester
65197,2278,2836,6,793.96,debit,2026-03-19 05:31:20.043789,subscription,Sarahstad
65198,3778,3048,113,1857.19,credit,2025-09-26 02:10:26.043789,grocery,Lake Kimberly
65199,178,2539,119,778.69,credit,2025-08-14 14:21:39.043789,grocery,Hendersonbury
65200,6662,679,152,1756.66,credit,2026-04-24 00:25:14.043789,grocery,Valeriefort
65201,2506,2742,16,72.35,credit,2026-05-04 15:10:36.043789,retail,Kellermouth
65202,5575,3796,52,468.23,debit,2025-09-09 17:48:31.043789,restaurant,Swansonshire
65203,5572,2772,133,1294.55,credit,2025-11-04 23:05:40.043789,entertainment,North Ricky
65204,6593,5,133,2121.27,credit,2025-11-04 19:16:34.043789,entertainment,New Karentown
65205,2742,2164,87,1993.71,credit,2026-05-06 08:19:06.043789,retail,East Robertfort
65206,1300,4346,122,1946.38,credit,2025-12-23 10:44:38.043789,health,Davidstad
65207,4770,2845,173,1907.36,credit,2025-09-01 11:11:34.043789,restaurant,Jenniferside
65208,1390,4893,8,2903.22,credit,2026-01-10 23:45:14.043789,entertainment,Whiteshire
65209,2854,1148,160,1878.02,credit,2026-03-03 05:42:14.043789,grocery,New Debrabury
65210,5702,3008,183,250.49,debit,2025-12-23 18:12:50.043789,health,Lake Melanieburgh
65211,3737,810,177,1973.35,debit,2025-11-19 11:19:07.043789,retail,Lake Amber
65212,1570,3489,131,1266.91,debit,2025-09-28 23:19:54.043789,retail,North Geraldstad
65213,364,1918,114,624.28,debit,2025-11-28 22:11:38.043789,retail,Mooreville
65214,6088,3689,111,1366.27,credit,2025-09-25 22:15:56.043789,retail,East Kevinmouth
65215,6267,4925,51,143.42,credit,2026-01-09 13:58:14.043789,entertainment,East Nicholasland
65216,3509,3691,126,1282.78,debit,2026-01-27 21:38:36.043789,subscription,East Xavier
65217,4481,4369,18,986.35,debit,2025-11-13 21:18:57.043789,health,West Davidfort
65218,1168,4724,144,719.67,debit,2026-02-24 17:41:11.043789,entertainment,North Karen
65219,3681,2051,43,3170.87,credit,2026-01-01 14:56:57.043789,travel,Onealborough
65220,3740,4086,84,1885.08,debit,2026-01-28 17:02:25.043789,travel,New Annette
65221,2738,1735,19,1208.33,debit,2025-10-26 21:46:51.043789,utilities,South Michaeltown
65222,1583,1584,79,135.33,credit,2026-03-15 07:57:00.043789,health,Tylerfurt
65223,5018,566,42,88.19,credit,2025-07-10 00:15:37.043789,retail,Lake Michelle
65224,3953,4331,28,1049.82,debit,2026-01-23 04:59:01.043789,restaurant,Kristenland
65225,889,4835,77,968.4,credit,2025-08-09 23:04:31.043789,retail,Port William
65226,4072,2573,83,688.85,credit,2026-05-29 06:36:38.043789,retail,Phillipsshire
65227,3952,4660,50,749.76,credit,2026-02-04 20:28:43.043789,retail,Guerreroview
65228,4132,43,79,182.59,credit,2026-01-01 17:00:41.043789,health,East Curtis
65229,1286,2136,25,1003.86,debit,2025-06-29 04:52:53.043789,retail,Richardsonberg
65230,5159,4438,148,643.29,debit,2025-09-24 20:29:53.043789,entertainment,Port Justinfurt
65231,4700,2844,121,278.29,debit,2025-12-22 00:11:32.043789,subscription,Hodgeview
65232,4380,165,111,657.26,credit,2025-07-31 06:20:52.043789,retail,Port Hannah
65233,3143,4258,82,1449.9,debit,2025-11-06 00:34:40.043789,grocery,New Jenniferborough
65234,6610,3623,103,999.52,debit,2025-06-22 05:24:33.043789,travel,West Andrewberg
65235,2163,4053,188,1945.62,credit,2025-12-26 08:16:22.043789,grocery,Williamchester
65236,6076,508,10,1181.42,credit,2026-03-16 03:14:37.043789,health,Perezport
65237,975,2872,105,949.37,debit,2025-11-10 10:26:54.043789,health,East Amandaview
65238,2316,4002,49,1033.3,debit,2025-10-28 11:18:23.043789,subscription,Devinmouth
65239,4815,4926,84,1015.67,credit,2025-06-20 03:20:31.043789,travel,Pricestad
65240,3812,3103,94,1262.81,credit,2025-12-15 08:12:04.043789,health,East Andrew
65241,3065,2773,185,1384.12,credit,2026-01-07 06:52:38.043789,utilities,East Dylantown
65242,6941,1453,4,1265.74,credit,2025-09-27 00:40:45.043789,entertainment,Melissabury
65243,2075,3622,111,1014.21,debit,2025-08-28 14:09:57.043789,retail,South Jennifer
65244,1296,993,130,212.15,credit,2026-02-04 17:44:39.043789,entertainment,Amandaberg
65245,4402,3662,132,207.07,credit,2025-07-26 21:15:50.043789,subscription,Jenniferfurt
65246,4407,1101,29,634.18,debit,2026-01-19 00:11:18.043789,restaurant,South Abigailside
65247,6360,3090,189,727.63,credit,2025-11-26 12:33:24.043789,retail,North Ivanchester
65248,1457,4925,194,598.2,debit,2025-12-20 07:42:14.043789,travel,Martinezport
65249,817,900,104,1720.37,credit,2026-03-01 22:09:25.043789,grocery,Tonyabury
65250,5814,174,89,1320.22,credit,2025-10-12 09:50:18.043789,travel,East Nicholasport
65251,6262,2288,51,751.51,debit,2025-10-19 09:24:16.043789,entertainment,New Angelamouth
65252,1284,3487,111,1225.33,debit,2025-10-25 16:12:02.043789,retail,New Robertbury
65253,5005,4466,127,23.25,debit,2025-10-15 07:48:44.043789,retail,Haynesport
65254,5461,952,47,6.79,debit,2026-04-24 03:30:39.043789,retail,Walkerhaven
65255,4227,1365,118,1183.68,debit,2025-12-16 18:02:46.043789,health,North Melissaport
65256,6391,4915,134,924.98,credit,2026-02-24 23:30:15.043789,utilities,East Stephen
65257,6262,2288,155,1178.99,debit,2026-01-22 04:19:48.043789,subscription,Herringland
65258,3677,620,138,2833.3,debit,2025-12-04 09:58:46.043789,travel,Castroland
65259,4318,217,120,18.66,debit,2025-09-20 07:57:19.043789,grocery,Brianfurt
65260,323,3646,101,741.66,credit,2025-08-10 22:31:26.043789,health,Royport
65261,2143,1255,118,1304.7,credit,2025-11-07 12:15:41.043789,health,East John
65262,6245,831,39,2416.76,debit,2025-08-14 21:28:22.043789,entertainment,Timothyport
